n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,2,0.44000000000000006,0.2,1,1,1,8,0.11444475116128323,0.12838720001046566,0.18714277949004465,0.7557804584503174,0.16892790794372559
500,2,0.44000000000000006,0.2,1,1,1,9,0.11372120190524998,0.15599258190053134,0.22299872212036426,0.5509698390960693,0.12648534774780273
500,2,0.44000000000000006,0.2,1,1,1,10,0.11286953569747127,0.13485345147519676,0.23638133907601638,0.5500195026397705,0.12368202209472656
500,2,0.44000000000000006,0.2,1,1,1,11,0.11560428167546061,0.1536655175902115,0.22813328457454365,0.5587680339813232,0.11806535720825195
500,2,0.44000000000000006,0.2,1,1,1,12,0.10682205595240599,0.13865000126032256,0.2279734867969278,0.6123054027557373,0.14171767234802246
500,2,0.44000000000000006,0.2,1,1,1,13,0.09993638417397925,0.11713353967281956,0.19503155147246903,0.6910645961761475,0.1474905014038086
500,2,0.44000000000000006,0.2,1,1,1,14,0.1017285243067217,0.1398614989201199,0.21692586626891985,0.5171260833740234,0.10237240791320801
500,2,0.44000000000000006,0.2,1,1,1,15,0.11460076478297286,0.1599956544666027,0.24890467586693898,0.5592055320739746,0.11918330192565918
500,2,0.44000000000000006,0.2,1,1,1,16,0.12946165164422582,0.11928817418348948,0.20944054750465282,0.48450231552124023,0.10012197494506836
500,2,0.44000000000000006,0.2,1,1,1,17,0.09893163150543008,0.1522046703573606,0.2508899133877815,0.487107515335083,0.10051608085632324
500,2,0.44000000000000006,0.2,1,1,1,18,0.1151423572366534,0.13573370289272704,0.21908021549291723,0.5239286422729492,0.12569403648376465
500,2,0.44000000000000006,0.2,1,1,1,19,0.10700796527819027,0.12838057438418263,0.1976151783665988,0.5301806926727295,0.09888911247253418
500,2,0.44000000000000006,0.2,1,1,1,20,0.11297770600787192,0.1634610829705376,0.23524120180623612,0.48874592781066895,0.09880304336547852
500,2,0.44000000000000006,0.2,1,1,1,21,0.12781586580523263,0.16579965258567303,0.25914552528611234,0.482511043548584,0.09127187728881836
500,2,0.44000000000000006,0.2,1,1,1,22,0.10851045196488301,0.12812349958968228,0.20081727536809232,0.506030797958374,0.10080957412719727
500,2,0.44000000000000006,0.2,1,1,1,23,0.11323021164510054,0.13917771887859107,0.217110873239518,0.5051167011260986,0.11541628837585449
500,2,0.44000000000000006,0.2,1,1,1,24,0.10440965358765987,0.1437251963173648,0.24397704859192282,0.5125119686126709,0.11428952217102051
500,2,0.96,0.4,1,1,1,0,0.11368064273790326,0.1385671208989133,0.21690850551171711,0.6134998798370361,0.13889741897583008
500,2,0.96,0.4,1,1,1,1,0.12269148354004496,0.12383571767790792,0.19747243586221114,0.518218994140625,0.11939120292663574
500,2,0.96,0.4,1,1,1,2,0.1250563285207023,0.17191833481871654,0.24745087578360483,0.5488841533660889,0.12996792793273926
500,2,0.96,0.4,1,1,1,3,0.09824270798920695,0.1424383140271064,0.20459720717173102,0.5785470008850098,0.12818503379821777
500,2,0.96,0.4,1,1,1,4,0.11322127049777322,0.14810268553408412,0.21225510769256845,0.588458776473999,0.12294125556945801
500,2,0.96,0.4,1,1,1,5,0.10784132252984947,0.13738147925993333,0.2133897069098963,0.7233977317810059,0.16971611976623535
500,2,0.96,0.4,1,1,1,6,0.12408123610180553,0.1352508916370799,0.2109532424455905,0.6138036251068115,0.11486339569091797
500,2,0.96,0.4,1,1,1,7,0.14075538136468457,0.1720714959115452,0.2592774306212169,0.6395268440246582,0.12654614448547363
500,2,0.96,0.4,1,1,1,8,0.11118261771232597,0.14199377396363297,0.23948774442510729,0.599745512008667,0.14463543891906738
500,2,0.96,0.4,1,1,1,9,0.11106525840612601,0.1540365155951397,0.22872174624278518,0.6247320175170898,0.12061309814453125
500,2,0.96,0.4,1,1,1,10,0.10663375560469204,0.14143872949075229,0.22646754789470397,0.7726459503173828,0.1601104736328125
500,2,0.96,0.4,1,1,1,11,0.12189007796217201,0.129031330618377,0.22633694334966087,0.6263017654418945,0.12227320671081543
500,2,0.96,0.4,1,1,1,12,0.09943645379933767,0.15504885279408182,0.23936619495096828,0.6188857555389404,0.11810016632080078
500,2,0.96,0.4,1,1,1,13,0.1022462347033311,0.1529527564859707,0.2551989911893018,0.5926108360290527,0.12556982040405273
500,2,0.96,0.4,1,1,1,14,0.09572905607799775,0.12103476495534957,0.20402298112342726,0.6092767715454102,0.14616703987121582
500,2,0.96,0.4,1,1,1,15,0.114295230789934,0.1497631250630959,0.23414798787378382,0.8124408721923828,0.1623220443725586
500,2,0.96,0.4,1,1,1,16,0.10267840230706754,0.1561131401970294,0.22825331743807117,0.6109933853149414,0.14629530906677246
500,2,0.96,0.4,1,1,1,17,0.10733626259247232,0.1400356847706402,0.2152967451183791,0.6383056640625,0.1139075756072998
500,2,0.96,0.4,1,1,1,18,0.10513031072851763,0.11750714189653956,0.19600777171469183,0.6065442562103271,0.12485814094543457
500,2,0.96,0.4,1,1,1,19,0.10150931826764009,0.15541425078983503,0.24002785982859232,0.5932374000549316,0.13385367393493652
500,2,0.96,0.4,1,1,1,20,0.1360314397154596,0.16172517601300662,0.23157978724932365,0.7937495708465576,0.15193867683410645
