n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,3.0,8,2,1,1,1,11,0.5400788419691519,0.8930199569473631,1.433098798916515,0.7540953159332275,0.1361095905303955
500,3.0,8,2,1,1,1,12,0.5205009974636389,0.8087075070675009,1.1911974267929915,0.7154364585876465,0.14579200744628906
500,3.0,8,2,1,1,1,13,0.5552404084579611,0.7191278587747387,1.1746133929790663,0.6865463256835938,0.15494775772094727
500,3.0,8,2,1,1,1,14,0.5808481800219565,0.847921265294773,1.3458254308914637,0.9159951210021973,0.18946552276611328
500,3.0,8,2,1,1,1,15,0.7065388566001313,1.014112400306555,1.4993556146031919,0.6540136337280273,0.13839364051818848
500,3.0,8,2,1,1,1,16,0.6505450336313993,0.9259881904883533,1.3787264534077068,0.7516443729400635,0.10701680183410645
500,3.0,8,2,1,1,1,17,0.5928902502097257,1.4642453920092278,2.0168481256264674,0.703850507736206,0.12168669700622559
500,3.0,8,2,1,1,1,18,0.6892857024397211,1.0098043683997486,1.4676081163645003,0.8605442047119141,0.17216134071350098
500,3.0,8,2,1,1,1,19,0.4791766760930152,0.8226870185354828,1.263301960159943,0.6673152446746826,0.1138763427734375
500,3.0,8,2,1,1,1,20,0.500761167717735,0.8627166682488443,1.3196284742114233,0.7394633293151855,0.15729737281799316
500,3.0,8,2,1,1,1,21,0.5376594368790987,1.0152083511264653,1.51320463935869,0.7082414627075195,0.17035531997680664
500,3.0,8,2,1,1,1,22,0.5347658648500837,0.858583068570945,1.2919108987187888,0.8210933208465576,0.170609712600708
500,3.0,8,2,1,1,1,23,0.5499463294102975,0.8741285859044633,1.2924289131608537,0.768078088760376,0.18350911140441895
500,3.0,8,2,1,1,1,24,0.5181927405559293,1.0892303359072393,1.5061158396384196,0.6940786838531494,0.11833548545837402
