n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,0.4,0.96,0.4,1,1,1,23,0.048571667586869226,0.061218335954391676,0.503248929977417,0.11351156234741211
500,0.4,0.96,0.4,1,1,1,24,0.04940821842269407,0.05391490019511934,0.5111985206604004,0.10833239555358887
500,0.6000000000000001,0.96,0.4,1,1,1,0,0.0745718351680613,0.05310702844064109,0.5445120334625244,0.11304402351379395
500,0.6000000000000001,0.96,0.4,1,1,1,1,0.06825358023104743,0.06208625969652204,0.5851809978485107,0.1305849552154541
500,0.6000000000000001,0.96,0.4,1,1,1,2,0.08089438506415858,0.07672139558243488,0.5021190643310547,0.11040830612182617
500,0.6000000000000001,0.96,0.4,1,1,1,3,0.07515069593188443,0.06681169430237932,0.669219970703125,0.10205459594726562
500,0.6000000000000001,0.96,0.4,1,1,1,4,0.07440537534136832,0.06368213483798532,0.5986275672912598,0.10710501670837402
500,0.6000000000000001,0.96,0.4,1,1,1,5,0.06450039123603782,0.059642775959371265,0.5151767730712891,0.09954357147216797
500,0.6000000000000001,0.96,0.4,1,1,1,6,0.07398612904622759,0.05854388881233968,0.634446382522583,0.13680052757263184
500,0.6000000000000001,0.96,0.4,1,1,1,7,0.06954201790355197,0.0715293778153003,0.6719682216644287,0.11701488494873047
500,0.6000000000000001,0.96,0.4,1,1,1,8,0.07209552232649442,0.06001574679515194,0.5310161113739014,0.11162996292114258
500,0.6000000000000001,0.96,0.4,1,1,1,9,0.07957929109652265,0.06606279056202422,0.4937882423400879,0.0937814712524414
500,0.6000000000000001,0.96,0.4,1,1,1,10,0.05974800875519065,0.0616128657896025,0.5465414524078369,0.10329627990722656
500,0.6000000000000001,0.96,0.4,1,1,1,11,0.06823996325013984,0.06357138501717366,0.5172650814056396,0.1178431510925293
500,0.6000000000000001,0.96,0.4,1,1,1,12,0.07001308849768306,0.05785830605266154,0.5358099937438965,0.13506150245666504
500,0.6000000000000001,0.96,0.4,1,1,1,13,0.06761641491523111,0.05863194231535131,0.4472510814666748,0.09430050849914551
500,0.6000000000000001,0.96,0.4,1,1,1,14,0.06345674274518419,0.07352074313060596,0.4959402084350586,0.10293912887573242
500,0.6000000000000001,0.96,0.4,1,1,1,15,0.06822793681715761,0.06829669438195418,0.5141086578369141,0.10265254974365234
500,0.6000000000000001,0.96,0.4,1,1,1,16,0.06383677177954794,0.061878617918182485,0.4929375648498535,0.10863423347473145
500,0.6000000000000001,0.96,0.4,1,1,1,17,0.07192624222433135,0.0681940301541854,0.5313475131988525,0.11374926567077637
500,0.6000000000000001,0.96,0.4,1,1,1,18,0.07177359657443824,0.06183509980442771,0.4915902614593506,0.13103055953979492
500,0.6000000000000001,0.96,0.4,1,1,1,19,0.07636894555497459,0.06540849661834149,0.5888385772705078,0.11393046379089355
500,0.6000000000000001,0.96,0.4,1,1,1,20,0.07224803876329051,0.06675201905160183,0.5467138290405273,0.12301325798034668
500,0.6000000000000001,0.96,0.4,1,1,1,21,0.06734821147586639,0.05832956465235431,0.5635905265808105,0.08604121208190918
500,0.6000000000000001,0.96,0.4,1,1,1,22,0.06415268076293984,0.06290840971969842,0.6763718128204346,0.11714887619018555
500,0.6000000000000001,0.96,0.4,1,1,1,23,0.06448295612854861,0.05920146694344487,0.7494478225708008,0.12231302261352539
500,0.6000000000000001,0.96,0.4,1,1,1,24,0.07192268673381297,0.07440311808607304,0.6162736415863037,0.09392929077148438
500,0.8,0.96,0.4,1,1,1,0,0.08750514696141834,0.06095106508059493,0.5489773750305176,0.10505366325378418
500,0.8,0.96,0.4,1,1,1,1,0.08326283687166705,0.08206038563567455,0.5168695449829102,0.10556888580322266
500,0.8,0.96,0.4,1,1,1,2,0.08623167266463368,0.069344450421547,0.5095422267913818,0.12824010848999023
500,0.8,0.96,0.4,1,1,1,3,0.08463751746740596,0.08001572193230108,0.6855611801147461,0.11630535125732422
500,0.8,0.96,0.4,1,1,1,4,0.09815369327504972,0.07454084994685815,0.5532271862030029,0.1049187183380127
500,0.8,0.96,0.4,1,1,1,5,0.09535052565602434,0.0761522555727807,0.5525100231170654,0.08396100997924805
500,0.8,0.96,0.4,1,1,1,6,0.09768842679070616,0.07124083809246168,0.6028363704681396,0.10663557052612305
500,0.8,0.96,0.4,1,1,1,7,0.08262360031444724,0.07126934837176711,0.6033270359039307,0.126539945602417
500,0.8,0.96,0.4,1,1,1,8,0.09382593187277452,0.08194638732479399,0.7652366161346436,0.1146094799041748
500,0.8,0.96,0.4,1,1,1,9,0.09898046077348227,0.06816970435105159,0.599693775177002,0.08019256591796875
500,0.8,0.96,0.4,1,1,1,10,0.09879474779850311,0.06758967632752351,0.546858549118042,0.09702849388122559
500,0.8,0.96,0.4,1,1,1,11,0.10475124139781893,0.07025600930636086,0.5796201229095459,0.08642148971557617
500,0.8,0.96,0.4,1,1,1,12,0.10041153937212417,0.08579633481510168,0.560344934463501,0.08661079406738281
500,0.8,0.96,0.4,1,1,1,13,0.08319240479903119,0.07038186507014205,0.5840215682983398,0.09865522384643555
500,0.8,0.96,0.4,1,1,1,14,0.08679674308932717,0.06414338289517334,0.6328480243682861,0.10739326477050781
500,0.8,0.96,0.4,1,1,1,15,0.0917522642533359,0.07576028183143789,0.46895384788513184,0.08301544189453125
500,0.8,0.96,0.4,1,1,1,16,0.09145674370247088,0.08471655621916518,0.4883151054382324,0.0886540412902832
500,0.8,0.96,0.4,1,1,1,17,0.084241730456251,0.07622960270796332,0.500225305557251,0.09117507934570312
500,0.8,0.96,0.4,1,1,1,18,0.0963502894740886,0.07060488728711185,0.5093436241149902,0.08768606185913086
500,0.8,0.96,0.4,1,1,1,19,0.10089434264471113,0.06807512981489885,0.5427811145782471,0.09560489654541016
500,0.8,0.96,0.4,1,1,1,20,0.0941136236251308,0.08773206721577656,0.51051926612854,0.0875251293182373
500,0.8,0.96,0.4,1,1,1,21,0.09154530328927102,0.07628434421529341,0.5117955207824707,0.06442737579345703
500,0.8,0.96,0.4,1,1,1,22,0.08839969083888322,0.08357861918279577,0.42783331871032715,0.08720207214355469
500,0.8,0.96,0.4,1,1,1,23,0.09096970856827206,0.08179770263352155,0.4991757869720459,0.0664374828338623
500,0.8,0.96,0.4,1,1,1,24,0.08632890031560701,0.06534498220304884,0.40356993675231934,0.07962703704833984
500,1.0,0.96,0.4,1,1,1,0,0.12073227723662464,0.09795722021032044,0.41641736030578613,0.0785224437713623
500,1.0,0.96,0.4,1,1,1,1,0.1145996441678404,0.08350805116882488,0.4913609027862549,0.08666348457336426
500,1.0,0.96,0.4,1,1,1,2,0.11877376190578523,0.0803054493071239,0.47757840156555176,0.08661961555480957
500,1.0,0.96,0.4,1,1,1,3,0.09637885641713075,0.08009132539277335,0.476346492767334,0.07843923568725586
500,1.0,0.96,0.4,1,1,1,4,0.10132001828698237,0.08339393949997853,0.426236629486084,0.0872182846069336
500,1.0,0.96,0.4,1,1,1,5,0.11421724517940014,0.074173568808831,0.45093345642089844,0.08041596412658691
500,1.0,0.96,0.4,1,1,1,6,0.11125308645084066,0.07605707559609955,0.4200456142425537,0.08831667900085449
500,1.0,0.96,0.4,1,1,1,7,0.13180557236275756,0.0725309715293622,0.44208335876464844,0.08875226974487305
500,1.0,0.96,0.4,1,1,1,8,0.11850198785283048,0.09221349682677438,0.4743175506591797,0.10098433494567871
500,1.0,0.96,0.4,1,1,1,9,0.1189367522280789,0.09615255957871494,0.40861940383911133,0.09157133102416992
500,1.0,0.96,0.4,1,1,1,10,0.11714568603336198,0.09162040621060075,0.4141693115234375,0.07913446426391602
500,1.0,0.96,0.4,1,1,1,11,0.11117957194043647,0.08629460764216954,0.4214186668395996,0.08079719543457031
500,1.0,0.96,0.4,1,1,1,12,0.13309252690874376,0.08908876347031913,0.40781378746032715,0.0756218433380127
500,1.0,0.96,0.4,1,1,1,13,0.11614134225275378,0.07683039369444122,0.4856555461883545,0.08725738525390625
500,1.0,0.96,0.4,1,1,1,14,0.1113312830902485,0.08695395801447041,0.5602574348449707,0.08383345603942871
500,1.0,0.96,0.4,1,1,1,15,0.11683148643285568,0.06975753879675017,0.5040500164031982,0.09820103645324707
500,1.0,0.96,0.4,1,1,1,16,0.10651138621155026,0.0767226074427337,0.520841121673584,0.08074069023132324
500,1.0,0.96,0.4,1,1,1,17,0.11074445409543936,0.08508548709630713,0.4524502754211426,0.10614728927612305
500,1.0,0.96,0.4,1,1,1,18,0.15270691719100504,0.10857904916460685,0.5682921409606934,0.10291790962219238
500,1.0,0.96,0.4,1,1,1,19,0.11158616436984586,0.09006203214945797,0.6575531959533691,0.0976870059967041
500,1.0,0.96,0.4,1,1,1,20,0.11483198889836242,0.08535007376827754,0.5912833213806152,0.1249239444732666
500,1.0,0.96,0.4,1,1,1,21,0.11133132423361347,0.07976305473218998,0.6586315631866455,0.12573719024658203
500,1.0,0.96,0.4,1,1,1,22,0.12164650219754579,0.08510424883154065,0.5381577014923096,0.0922236442565918
500,1.0,0.96,0.4,1,1,1,23,0.11580750575020064,0.07991352287417539,0.5960724353790283,0.08968353271484375
500,1.0,0.96,0.4,1,1,1,24,0.10617269205184973,0.06722694001250441,0.5261027812957764,0.09932160377502441
500,1.2000000000000002,0.96,0.4,1,1,1,0,0.12371455373062613,0.09015425393215404,0.5831897258758545,0.1111452579498291
500,1.2000000000000002,0.96,0.4,1,1,1,1,0.13699554172814504,0.1001568237156262,0.9030840396881104,0.15128731727600098
500,1.2000000000000002,0.96,0.4,1,1,1,2,0.12458279287183492,0.10319655118527148,0.6687777042388916,0.0962212085723877
500,1.2000000000000002,0.96,0.4,1,1,1,3,0.13482456667321593,0.09328307080553995,0.5976176261901855,0.09752726554870605
500,1.2000000000000002,0.96,0.4,1,1,1,4,0.14657139356360604,0.10161412701181162,0.638115644454956,0.09552621841430664
500,1.2000000000000002,0.96,0.4,1,1,1,5,0.14252341483340286,0.07927734140007245,0.6297345161437988,0.08651590347290039
500,1.2000000000000002,0.96,0.4,1,1,1,6,0.12591213518286584,0.0786364481121037,0.7403323650360107,0.1306469440460205
500,1.2000000000000002,0.96,0.4,1,1,1,7,0.12568120370790517,0.10172543097317309,0.6355412006378174,0.08852767944335938
500,1.2000000000000002,0.96,0.4,1,1,1,8,0.139051068076282,0.0796717355703593,0.6386256217956543,0.10051536560058594
500,1.2000000000000002,0.96,0.4,1,1,1,9,0.14223466702399712,0.08984779657951612,0.6441898345947266,0.13264799118041992
500,1.2000000000000002,0.96,0.4,1,1,1,10,0.1379394264042943,0.10029072735949601,0.5721414089202881,0.11762428283691406
500,1.2000000000000002,0.96,0.4,1,1,1,11,0.15265200687489622,0.08831978303555496,0.6239702701568604,0.10268306732177734
500,1.2000000000000002,0.96,0.4,1,1,1,12,0.13406157742082156,0.08765020370227303,0.6540243625640869,0.13331198692321777
500,1.2000000000000002,0.96,0.4,1,1,1,13,0.13817480403556662,0.08793777732464869,0.6663250923156738,0.11265683174133301
500,1.2000000000000002,0.96,0.4,1,1,1,14,0.13039843710986782,0.11089668577047171,0.8483307361602783,0.15279340744018555
500,1.2000000000000002,0.96,0.4,1,1,1,15,0.126724198287228,0.09344843579994429,0.6228165626525879,0.09465956687927246
500,1.2000000000000002,0.96,0.4,1,1,1,16,0.13751366033039972,0.09348261653520053,0.703702449798584,0.12873244285583496
500,1.2000000000000002,0.96,0.4,1,1,1,17,0.13785938353384508,0.11395874963060368,0.6501891613006592,0.12001466751098633
500,1.2000000000000002,0.96,0.4,1,1,1,18,0.12153574259896208,0.10489381209028736,0.5636327266693115,0.10722947120666504
500,1.2000000000000002,0.96,0.4,1,1,1,19,0.12208500694051294,0.11136890175679794,0.5633163452148438,0.1025996208190918
500,1.2000000000000002,0.96,0.4,1,1,1,20,0.15501714662396376,0.0904252624373263,0.5486164093017578,0.11047506332397461
500,1.2000000000000002,0.96,0.4,1,1,1,21,0.1425776043023455,0.1010613618773415,0.5919854640960693,0.10564970970153809
500,1.2000000000000002,0.96,0.4,1,1,1,22,0.12364654757606557,0.0996676237365156,0.6460342407226562,0.12327289581298828
500,1.2000000000000002,0.96,0.4,1,1,1,23,0.1310781285980581,0.10402942283677996,0.5766866207122803,0.09991192817687988
500,1.2000000000000002,0.96,0.4,1,1,1,24,0.11844259049062957,0.09505563176639654,0.5664403438568115,0.1141197681427002
500,1.4000000000000001,0.96,0.4,1,1,1,0,0.14673327230396296,0.1163075767581282,0.5654721260070801,0.09054946899414062
500,1.4000000000000001,0.96,0.4,1,1,1,1,0.14905535370225081,0.10188068454030755,0.5671589374542236,0.1319568157196045
500,1.4000000000000001,0.96,0.4,1,1,1,2,0.1463810713690845,0.10197589885309835,0.8023769855499268,0.13288545608520508
500,1.4000000000000001,0.96,0.4,1,1,1,3,0.14409508670879181,0.1013258196361559,0.6579463481903076,0.11169552803039551
500,1.4000000000000001,0.96,0.4,1,1,1,4,0.16317934286957406,0.12261566231146807,0.5319006443023682,0.11545562744140625
500,1.4000000000000001,0.96,0.4,1,1,1,5,0.19220292784382947,0.10528926674235467,0.576148509979248,0.1045999526977539
500,1.4000000000000001,0.96,0.4,1,1,1,6,0.15758542362971875,0.09372328906509844,0.5351376533508301,0.11440134048461914
